Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1824130,-,b'Texas',b'United States',31.66,-106.29,-7,1113,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Cloud Type,Wind Speed,Wind Direction,DHI,DNI,GHI,Solar Zenith Angle
2021,4,3,21,0,0,4.3,89,0,0,0,121.63
2021,4,3,22,0,0,4.1000000000000005,95,0,0,0,131.69
2021,4,3,23,0,0,3.5,102,0,0,0,139.18
2021,4,4,0,0,0,3.2,111,0,0,0,142.49
2021,4,4,1,0,0,2.8000000000000003,120,0,0,0,140.53
2021,4,4,2,0,0,2,122,0,0,0,133.99
2021,4,4,3,0,0,1.6,115,0,0,0,124.47
2021,4,4,4,0,0,1.5,103,0,0,0,113.29
2021,4,4,5,0,0,1.6,94,0,0,0,101.19
2021,4,4,6,0,0,3.1,93,14,109,17,88.33
2021,4,4,7,0,0,4,107,61,582,204,75.8
2021,4,4,8,0,0,3.8000000000000003,117,85,773,434,63.13
2021,4,4,9,0,0,3.5,115,98,873,649,50.81
2021,4,4,10,0,0,3,110,106,929,823,39.42
2021,4,4,11,0,0,2.4000000000000004,103,106,964,939,30.2
2021,4,4,12,0,0,1.8,97,106,977,987,25.73
2021,4,4,13,0,0,1.2000000000000002,88,104,975,961,28.38
2021,4,4,14,0,0,0.7000000000000001,63,103,951,867,36.63
2021,4,4,15,0,0,0.6000000000000001,22,95,912,709,47.6
2021,4,4,16,0,0,0.5,1,81,840,505,59.730000000000004
2021,4,4,17,0,0,0.2,29,62,700,275,72.34
2021,4,4,18,0,0,0.5,122,28,340,58,84.99
2021,4,4,19,0,0,1.1,124,0,0,0,97.75
2021,4,4,20,0,0,1.6,126,0,0,0,109.98
2021,4,4,21,0,0,2,129,0,0,0,121.43
2021,4,4,22,0,0,2.5,133,0,0,0,131.43
2021,4,4,23,0,0,2.7,137,0,0,0,138.85
2021,4,5,0,0,0,2.7,143,0,0,0,142.11
2021,4,5,1,0,0,2.7,152,0,0,0,140.15
2021,4,5,2,0,0,2.5,162,0,0,0,133.63
2021,4,5,3,0,0,2.2,170,0,0,0,124.15
2021,4,5,4,0,0,1.8,179,0,0,0,113
2021,4,5,5,0,0,1.6,187,0,0,0,100.92
2021,4,5,6,0,0,2,193,14,154,19,88.09
2021,4,5,7,0,0,2.7,197,56,627,213,75.55
2021,4,5,8,0,0,2.9000000000000004,212,78,807,446,62.870000000000005
2021,4,5,9,0,0,4,234,94,889,659,50.53
2021,4,5,10,0,0,4.3,241,105,934,829,39.1
2021,4,5,11,0,0,4.3,241,103,974,948,29.830000000000002
2021,4,5,12,0,0,4.5,238,105,983,993,25.34
2021,4,5,13,0,0,4.6000000000000005,238,102,985,970,28.060000000000002
2021,4,5,14,0,7,4.9,244,387,337,659,36.39
2021,4,5,15,0,3,4.9,254,299,360,543,47.42
2021,4,5,16,0,7,4.2,266,203,359,385,59.58
2021,4,5,17,0,6,2.3000000000000003,279,101,0,101,72.2
2021,4,5,18,0,7,1.7000000000000002,284,30,137,43,84.86
2021,4,5,19,0,1,1.5,277,0,0,0,97.61
2021,4,5,20,0,3,1.7000000000000002,271,0,0,0,109.81
2021,4,5,21,0,7,2.3000000000000003,272,0,0,0,121.22
2021,4,5,22,0,7,3,277,0,0,0,131.17000000000002
2021,4,5,23,0,7,2.9000000000000004,279,0,0,0,138.53
2021,4,6,0,0,7,2.6,275,0,0,0,141.74
2021,4,6,1,0,7,2.5,269,0,0,0,139.77
2021,4,6,2,0,7,2.4000000000000004,266,0,0,0,133.28
2021,4,6,3,0,7,2,259,0,0,0,123.83
2021,4,6,4,0,7,2.2,256,0,0,0,112.71000000000001
2021,4,6,5,0,7,2.4000000000000004,259,0,0,0,100.65
2021,4,6,6,0,7,3,258,17,0,17,87.85000000000001
2021,4,6,7,0,7,4.2,253,86,320,168,75.29
2021,4,6,8,0,7,5.300000000000001,266,179,358,343,62.6
2021,4,6,9,0,6,7.1000000000000005,272,274,370,511,50.25
2021,4,6,10,0,6,7.7,269,395,186,540,38.79
2021,4,6,11,0,6,7.800000000000001,272,456,167,601,29.47
2021,4,6,12,0,0,7.800000000000001,275,129,973,1011,24.96
2021,4,6,13,0,0,8,278,118,986,991,27.75
2021,4,6,14,0,1,8.3,278,105,985,900,36.17
2021,4,6,15,0,0,8.5,277,98,950,743,47.24
2021,4,6,16,0,0,8.4,279,87,871,530,59.44
2021,4,6,17,0,0,6.6000000000000005,284,66,729,291,72.07000000000001
2021,4,6,18,0,0,4.3,290,31,360,64,84.73
2021,4,6,19,0,1,4.2,296,0,0,0,97.46000000000001
2021,4,6,20,0,7,4.6000000000000005,300,0,0,0,109.64
2021,4,6,21,0,0,4.2,299,0,0,0,121.01
2021,4,6,22,0,0,3.5,293,0,0,0,130.91
2021,4,6,23,0,0,3.5,289,0,0,0,138.21
2021,4,7,0,0,0,3.3000000000000003,288,0,0,0,141.36
2021,4,7,1,0,7,3,289,0,0,0,139.39000000000001
2021,4,7,2,0,0,2.6,292,0,0,0,132.92000000000002
2021,4,7,3,0,0,2.1,296,0,0,0,123.52
2021,4,7,4,0,0,1.8,302,0,0,0,112.42
2021,4,7,5,0,0,1.6,308,0,0,0,100.38
2021,4,7,6,0,0,1.4000000000000001,308,17,231,27,87.61
2021,4,7,7,0,0,2.4000000000000004,307,53,728,241,75.04
2021,4,7,8,0,0,2.4000000000000004,348,71,894,486,62.35
2021,4,7,9,0,0,2.6,337,82,974,709,49.97
2021,4,7,10,0,0,3.2,317,89,1017,885,38.480000000000004
2021,4,7,11,0,0,4,307,93,1040,1001,29.11
2021,4,7,12,0,0,4.6000000000000005,303,93,1041,1040,24.580000000000002
2021,4,7,13,0,0,4.6000000000000005,301,90,1038,1012,27.44
2021,4,7,14,0,0,4.4,298,88,1019,913,35.94
2021,4,7,15,0,0,4.1000000000000005,291,83,981,751,47.07
2021,4,7,16,0,0,3.7,280,74,910,539,59.29
2021,4,7,17,0,0,2.2,272,58,774,298,71.93
2021,4,7,18,0,0,1.6,267,29,422,69,84.59
2021,4,7,19,0,0,1.9000000000000001,270,0,0,0,97.31
2021,4,7,20,0,0,2.5,278,0,0,0,109.47
2021,4,7,21,0,0,2.9000000000000004,286,0,0,0,120.8
2021,4,7,22,0,0,3,291,0,0,0,130.65
2021,4,7,23,0,0,3,295,0,0,0,137.88
2021,4,8,0,0,0,2.8000000000000003,300,0,0,0,140.99
2021,4,8,1,0,0,2.4000000000000004,302,0,0,0,139.01
2021,4,8,2,0,0,2.2,299,0,0,0,132.57
2021,4,8,3,0,0,2.1,291,0,0,0,123.2
2021,4,8,4,0,0,2.2,284,0,0,0,112.13
2021,4,8,5,0,7,2.4000000000000004,280,0,0,0,100.11
2021,4,8,6,0,0,3.2,279,17,269,29,87.37
2021,4,8,7,0,0,4.3,276,51,719,239,74.79
2021,4,8,8,0,0,5.1000000000000005,288,68,875,478,62.09
2021,4,8,9,0,0,6,301,80,946,692,49.7
2021,4,8,10,0,0,6,295,88,986,863,38.17
2021,4,8,11,0,0,6.1000000000000005,286,105,990,973,28.76
2021,4,8,12,0,0,6.4,278,108,992,1014,24.21
2021,4,8,13,0,0,6.800000000000001,273,109,985,985,27.13
2021,4,8,14,0,7,7.2,273,184,813,844,35.71
2021,4,8,15,0,6,7.5,274,315,74,366,46.9
2021,4,8,16,0,7,7.6000000000000005,275,210,341,385,59.15
2021,4,8,17,0,0,6.4,277,58,751,293,71.8
2021,4,8,18,0,0,4.1000000000000005,284,29,409,69,84.46000000000001
2021,4,8,19,0,0,4.4,293,0,0,0,97.16
2021,4,8,20,0,0,4.3,299,0,0,0,109.3
2021,4,8,21,0,0,3.5,301,0,0,0,120.59
2021,4,8,22,0,0,3.1,298,0,0,0,130.39000000000001
2021,4,8,23,0,0,3.1,295,0,0,0,137.56
2021,4,9,0,0,0,3.3000000000000003,289,0,0,0,140.62
2021,4,9,1,0,0,3.4000000000000004,284,0,0,0,138.63
2021,4,9,2,0,0,3.6,279,0,0,0,132.22
2021,4,9,3,0,0,3.6,274,0,0,0,122.89
2021,4,9,4,0,0,3.6,270,0,0,0,111.85000000000001
2021,4,9,5,0,0,3.6,268,0,0,0,99.85000000000001
2021,4,9,6,0,0,4.800000000000001,268,19,233,31,87.13
2021,4,9,7,0,0,5.300000000000001,273,54,697,240,74.54
2021,4,9,8,0,0,7.1000000000000005,300,72,867,481,61.84
2021,4,9,9,0,0,7.300000000000001,314,81,950,698,49.43
2021,4,9,10,0,0,6.9,317,86,1000,876,37.86
2021,4,9,11,0,0,6.7,316,90,1029,995,28.400000000000002
2021,4,9,12,0,0,6.5,314,90,1038,1040,23.830000000000002
2021,4,9,13,0,0,6.2,311,90,1039,1017,26.82
2021,4,9,14,0,0,5.9,310,91,1014,917,35.49
2021,4,9,15,0,0,5.5,307,84,978,755,46.730000000000004
2021,4,9,16,0,0,4.9,304,73,913,544,59
2021,4,9,17,0,0,2.9000000000000004,300,57,783,303,71.67
2021,4,9,18,0,0,1.5,292,29,443,73,84.33
2021,4,9,19,0,0,1.6,286,0,0,0,97.01
2021,4,9,20,0,0,1.8,285,0,0,0,109.12
2021,4,9,21,0,0,2.1,288,0,0,0,120.38
2021,4,9,22,0,0,2.4000000000000004,291,0,0,0,130.12
2021,4,9,23,0,0,2.7,298,0,0,0,137.24
2021,4,10,0,0,0,2.6,307,0,0,0,140.25
2021,4,10,1,0,0,2.2,318,0,0,0,138.26
2021,4,10,2,0,0,1.6,332,0,0,0,131.88
2021,4,10,3,0,0,1.2000000000000002,9,0,0,0,122.57000000000001
2021,4,10,4,0,0,1.5,61,0,0,0,111.56
2021,4,10,5,0,0,2.1,78,0,0,0,99.59
2021,4,10,6,0,0,3.5,83,19,290,35,86.88
2021,4,10,7,0,0,4.1000000000000005,92,54,727,251,74.3
2021,4,10,8,0,0,4.1000000000000005,101,72,877,489,61.59
2021,4,10,9,0,0,2.7,117,83,956,708,49.160000000000004
2021,4,10,10,0,0,1.1,221,90,999,882,37.56
2021,4,10,11,0,0,2.9000000000000004,273,97,1025,1001,28.05
2021,4,10,12,0,0,4,281,97,1036,1046,23.46
2021,4,10,13,0,0,4.5,282,94,1033,1018,26.52
2021,4,10,14,0,0,4.9,282,87,1021,920,35.28
2021,4,10,15,0,0,5,283,81,985,758,46.56
2021,4,10,16,0,0,4.7,284,72,920,547,58.86
2021,4,10,17,0,0,2.7,284,57,789,307,71.53
2021,4,10,18,0,0,1.5,282,30,451,76,84.19
2021,4,10,19,0,0,1.9000000000000001,283,0,0,0,96.86
2021,4,10,20,0,0,2.5,292,0,0,0,108.95
2021,4,10,21,0,0,3.1,302,0,0,0,120.17
2021,4,10,22,0,0,3.4000000000000004,305,0,0,0,129.86
2021,4,10,23,0,0,2.9000000000000004,301,0,0,0,136.92000000000002
2021,4,11,0,0,0,2.6,295,0,0,0,139.89000000000001
2021,4,11,1,0,0,2.6,292,0,0,0,137.89000000000001
2021,4,11,2,0,0,2.5,289,0,0,0,131.53
2021,4,11,3,0,0,2.4000000000000004,285,0,0,0,122.26
2021,4,11,4,0,0,2.1,281,0,0,0,111.28
2021,4,11,5,0,0,2,278,0,0,0,99.33
2021,4,11,6,0,0,2.4000000000000004,274,21,297,38,86.65
2021,4,11,7,0,0,3.4000000000000004,269,54,726,253,74.06
2021,4,11,8,0,1,3.9000000000000004,277,72,879,494,61.34
2021,4,11,9,0,0,4.5,286,83,949,707,48.9
2021,4,11,10,0,0,4.7,282,91,991,879,37.27
2021,4,11,11,0,0,5.1000000000000005,276,91,1014,989,27.71
2021,4,11,12,0,0,5.5,270,94,1018,1031,23.09
2021,4,11,13,0,0,5.800000000000001,266,97,1005,998,26.22
2021,4,11,14,0,0,5.6000000000000005,265,105,961,892,35.06
2021,4,11,15,0,7,5.4,265,279,431,576,46.4
2021,4,11,16,0,7,5.1000000000000005,266,207,371,399,58.72
2021,4,11,17,0,7,3.5,265,127,195,189,71.4
2021,4,11,18,0,6,1.9000000000000001,260,32,0,32,84.06
2021,4,11,19,0,7,2,259,0,0,0,96.72
2021,4,11,20,0,7,2.1,259,0,0,0,108.78
2021,4,11,21,0,7,2.1,261,0,0,0,119.96000000000001
2021,4,11,22,0,6,1.9000000000000001,261,0,0,0,129.6
2021,4,11,23,0,6,2,258,0,0,0,136.6
2021,4,12,0,0,6,2.3000000000000003,257,0,0,0,139.53
2021,4,12,1,0,7,2.3000000000000003,262,0,0,0,137.52
2021,4,12,2,0,7,2.3000000000000003,265,0,0,0,131.19
2021,4,12,3,0,6,2.3000000000000003,269,0,0,0,121.96000000000001
2021,4,12,4,0,6,2.1,273,0,0,0,111
2021,4,12,5,0,7,1.8,275,0,0,0,99.07000000000001
2021,4,12,6,0,6,1.6,274,21,14,22,86.41
2021,4,12,7,0,7,2.5,272,87,399,199,73.82000000000001
2021,4,12,8,0,7,3.6,282,214,173,298,61.09
2021,4,12,9,0,7,3,280,285,368,529,48.64
2021,4,12,10,0,0,2.1,249,100,957,865,36.97
2021,4,12,11,0,0,2.8000000000000003,222,96,993,978,27.36
2021,4,12,12,0,0,3.7,220,95,1008,1025,22.72
2021,4,12,13,0,0,4.2,225,92,1007,997,25.92
2021,4,12,14,0,0,4.3,231,83,1000,904,34.85
2021,4,12,15,0,0,4.1000000000000005,237,76,967,745,46.24
2021,4,12,16,0,0,3.5,241,67,905,538,58.59
2021,4,12,17,0,0,2,243,53,782,304,71.27
2021,4,12,18,0,0,0.7000000000000001,238,28,466,78,83.93
2021,4,12,19,0,0,0.4,191,0,0,0,96.57000000000001
2021,4,12,20,0,0,0.5,177,0,0,0,108.60000000000001
2021,4,12,21,0,0,0.7000000000000001,206,0,0,0,119.75
2021,4,12,22,0,0,0.9,174,0,0,0,129.34
2021,4,12,23,0,0,1.5,127,0,0,0,136.28
2021,4,13,0,0,0,3,102,0,0,0,139.17000000000002
2021,4,13,1,0,0,4.3,95,0,0,0,137.15
2021,4,13,2,0,0,4.4,92,0,0,0,130.85
2021,4,13,3,0,0,4.5,88,0,0,0,121.65
2021,4,13,4,0,0,4.800000000000001,84,0,0,0,110.73
2021,4,13,5,0,0,5.1000000000000005,83,0,0,0,98.81
2021,4,13,6,0,0,6.300000000000001,86,24,242,40,86.18
2021,4,13,7,0,0,6.5,95,63,650,247,73.58
2021,4,13,8,0,0,6.2,99,84,812,479,60.85
2021,4,13,9,0,0,5.7,102,97,895,691,48.38
2021,4,13,10,0,0,4.9,107,106,940,860,36.68
2021,4,13,11,0,0,4.2,113,106,972,972,27.02
2021,4,13,12,0,0,3.6,121,108,979,1014,22.36
2021,4,13,13,0,0,3.4000000000000004,127,108,973,985,25.63
2021,4,13,14,0,0,3.3000000000000003,128,101,957,888,34.64
2021,4,13,15,0,0,3.4000000000000004,127,92,924,733,46.08
2021,4,13,16,0,0,3.4000000000000004,123,79,860,528,58.45
2021,4,13,17,0,0,3.2,111,61,730,297,71.14
2021,4,13,18,0,0,2.2,92,32,404,75,83.8
2021,4,13,19,0,0,2.9000000000000004,90,0,0,0,96.42
2021,4,13,20,0,7,3.4000000000000004,97,0,0,0,108.43
2021,4,13,21,0,7,3.4000000000000004,102,0,0,0,119.54
2021,4,13,22,0,7,3.7,106,0,0,0,129.08
2021,4,13,23,0,7,4,106,0,0,0,135.96
2021,4,14,0,0,7,4.1000000000000005,107,0,0,0,138.81
2021,4,14,1,0,7,3.9000000000000004,110,0,0,0,136.79
2021,4,14,2,0,7,3.8000000000000003,112,0,0,0,130.52
2021,4,14,3,0,7,3.2,114,0,0,0,121.35000000000001
2021,4,14,4,0,7,2.8000000000000003,116,0,0,0,110.45
2021,4,14,5,0,7,2.9000000000000004,120,0,0,0,98.56
2021,4,14,6,0,0,3.8000000000000003,126,24,291,45,85.94
2021,4,14,7,0,8,3.8000000000000003,138,62,606,236,73.34
2021,4,14,8,0,7,3,167,166,480,401,60.620000000000005
2021,4,14,9,0,8,2.8000000000000003,220,230,536,588,48.13
2021,4,14,10,0,7,3.2,234,322,522,742,36.4
2021,4,14,11,0,8,3.8000000000000003,236,387,522,853,26.68
2021,4,14,12,0,8,4.3,236,444,440,851,22
2021,4,14,13,0,7,4.4,237,395,522,866,25.34
2021,4,14,14,0,7,4.4,239,383,359,680,34.43
2021,4,14,15,0,7,4.4,242,252,517,612,45.92
2021,4,14,16,0,0,4.4,247,74,884,539,58.31
2021,4,14,17,0,0,3.1,253,60,749,304,71.01
2021,4,14,18,0,6,1.8,262,35,0,35,83.66
2021,4,14,19,0,7,2.4000000000000004,266,0,0,0,96.27
2021,4,14,20,0,6,2.9000000000000004,265,0,0,0,108.25
2021,4,14,21,0,7,2.6,261,0,0,0,119.33
2021,4,14,22,0,7,2.5,258,0,0,0,128.82
2021,4,14,23,0,6,2.3000000000000003,253,0,0,0,135.65
2021,4,15,0,0,7,1.9000000000000001,250,0,0,0,138.45000000000002
2021,4,15,1,0,7,1.3,248,0,0,0,136.43
2021,4,15,2,0,7,1,241,0,0,0,130.18
2021,4,15,3,0,7,0.9,227,0,0,0,121.05
2021,4,15,4,0,6,0.9,219,0,0,0,110.18
2021,4,15,5,0,7,1.1,203,0,0,0,98.31
2021,4,15,6,0,7,1.3,194,25,117,34,85.72
2021,4,15,7,0,7,3.1,213,92,397,208,73.11
2021,4,15,8,0,7,4.6000000000000005,238,204,306,356,60.38
2021,4,15,9,0,7,5.300000000000001,248,293,359,534,47.88
2021,4,15,10,0,6,5.4,252,396,90,468,36.12
2021,4,15,11,0,6,5.300000000000001,246,469,148,601,26.35
2021,4,15,12,0,7,5.9,249,437,414,823,21.64
2021,4,15,13,0,7,6.800000000000001,258,430,357,754,25.060000000000002
2021,4,15,14,0,7,7.2,262,358,418,704,34.230000000000004
2021,4,15,15,0,6,7.7,267,244,18,257,45.76
2021,4,15,16,0,6,8,271,212,39,232,58.18
2021,4,15,17,0,6,7.6000000000000005,273,79,0,79,70.88
2021,4,15,18,0,7,6.2,272,39,50,44,83.53
2021,4,15,19,0,7,5.7,272,0,0,0,96.12
2021,4,15,20,0,7,5.5,273,0,0,0,108.08
2021,4,15,21,0,3,5.9,272,0,0,0,119.12
2021,4,15,22,0,7,6.2,272,0,0,0,128.56
2021,4,15,23,0,7,5,269,0,0,0,135.33
2021,4,16,0,0,8,4.2,267,0,0,0,138.1
2021,4,16,1,0,7,3.5,269,0,0,0,136.08
2021,4,16,2,0,0,2.8000000000000003,275,0,0,0,129.85
2021,4,16,3,0,7,2.6,279,0,0,0,120.75
2021,4,16,4,0,3,2.7,285,0,0,0,109.91
2021,4,16,5,0,7,2.5,285,0,0,0,98.06
2021,4,16,6,0,7,3.5,282,27,58,31,85.49
2021,4,16,7,0,7,4.5,281,56,0,56,72.89
2021,4,16,8,0,7,4.5,274,217,228,331,60.15
2021,4,16,9,0,1,4.3,266,93,893,695,47.63
2021,4,16,10,0,8,4,261,338,456,708,35.84
2021,4,16,11,0,7,4,258,409,423,789,26.02
2021,4,16,12,0,8,4.3,258,469,314,762,21.28
2021,4,16,13,0,4,4.5,259,174,10,183,24.77
2021,4,16,14,0,4,4.5,262,233,14,244,34.03
2021,4,16,15,0,4,4.4,265,342,155,451,45.61
2021,4,16,16,0,4,4.2,263,112,0,112,58.050000000000004
2021,4,16,17,0,3,3.7,257,106,411,242,70.76
2021,4,16,18,0,4,1.8,246,40,115,53,83.4
2021,4,16,19,0,7,1.3,236,0,0,0,95.97
2021,4,16,20,0,3,1.1,252,0,0,0,107.91
2021,4,16,21,0,7,1,287,0,0,0,118.9
2021,4,16,22,0,8,1.1,331,0,0,0,128.3
2021,4,16,23,0,4,1.5,12,0,0,0,135.02
2021,4,17,0,0,4,3.3000000000000003,47,0,0,0,137.75
2021,4,17,1,0,4,6,67,0,0,0,135.72
2021,4,17,2,0,8,7.1000000000000005,82,0,0,0,129.52
2021,4,17,3,0,8,7.5,91,0,0,0,120.45
2021,4,17,4,0,4,7.300000000000001,93,0,0,0,109.64
2021,4,17,5,0,8,7.300000000000001,92,0,0,0,97.82000000000001
2021,4,17,6,0,4,7.6000000000000005,94,15,0,15,85.26
2021,4,17,7,0,3,7.7,97,87,453,222,72.66
2021,4,17,8,0,0,7.5,100,101,765,484,59.92
2021,4,17,9,0,4,7.1000000000000005,104,284,41,312,47.39
2021,4,17,10,0,0,6.5,107,122,908,860,35.57
2021,4,17,11,0,0,5.9,106,117,947,971,25.7
2021,4,17,12,0,3,5.300000000000001,102,435,383,793,20.93
2021,4,17,13,0,0,4.7,94,112,958,984,24.490000000000002
2021,4,17,14,0,0,4.5,86,105,944,889,33.83
2021,4,17,15,0,0,4.5,80,96,908,732,45.46
2021,4,17,16,0,0,4.800000000000001,78,82,842,529,57.910000000000004
2021,4,17,17,0,0,5.5,79,65,714,301,70.63
2021,4,17,18,0,0,5.9,80,35,399,81,83.27
2021,4,17,19,0,1,6.5,80,0,0,0,95.82000000000001
2021,4,17,20,0,1,6.9,84,0,0,0,107.73
2021,4,17,21,0,0,7,88,0,0,0,118.69
2021,4,17,22,0,1,7.2,91,0,0,0,128.04
2021,4,17,23,0,0,7.1000000000000005,94,0,0,0,134.71
2021,4,18,0,0,0,6.7,96,0,0,0,137.4
2021,4,18,1,0,0,6.5,96,0,0,0,135.37
2021,4,18,2,0,1,6,92,0,0,0,129.2
2021,4,18,3,0,1,5.6000000000000005,87,0,0,0,120.16
2021,4,18,4,0,1,5.6000000000000005,85,0,0,0,109.38
2021,4,18,5,0,1,5.7,84,0,0,0,97.57000000000001
2021,4,18,6,0,0,6.7,88,29,309,56,85.03
2021,4,18,7,0,0,7.5,94,64,682,270,72.44
2021,4,18,8,0,0,7.6000000000000005,101,83,832,503,59.7
2021,4,18,9,0,1,7.300000000000001,104,97,907,714,47.15
2021,4,18,10,0,3,6.7,106,218,742,824,35.300000000000004
2021,4,18,11,0,3,5.9,106,412,393,767,25.38
2021,4,18,12,0,0,5.2,103,101,995,1033,20.580000000000002
2021,4,18,13,0,3,4.7,95,284,17,299,24.22
2021,4,18,14,0,0,4.7,83,97,969,904,33.64
2021,4,18,15,0,0,4.9,74,90,931,745,45.31
2021,4,18,16,0,0,5.2,69,83,852,537,57.78
2021,4,18,17,0,0,5.300000000000001,69,69,704,304,70.5
2021,4,18,18,0,0,4.9,72,38,377,83,83.13
2021,4,18,19,0,1,4.7,76,0,0,0,95.67
2021,4,18,20,0,8,4.6000000000000005,83,0,0,0,107.56
2021,4,18,21,0,8,4.4,89,0,0,0,118.48
2021,4,18,22,0,8,4.1000000000000005,93,0,0,0,127.78
2021,4,18,23,0,8,3.5,97,0,0,0,134.4
2021,4,19,0,0,8,3.3000000000000003,103,0,0,0,137.05
2021,4,19,1,0,8,3.1,108,0,0,0,135.02
2021,4,19,2,0,1,2.7,109,0,0,0,128.87
2021,4,19,3,0,1,2.3000000000000003,111,0,0,0,119.87
2021,4,19,4,0,1,2.1,115,0,0,0,109.12
2021,4,19,5,0,1,1.9000000000000001,122,0,0,0,97.33
2021,4,19,6,0,1,2.8000000000000003,136,35,223,55,84.81
2021,4,19,7,0,8,2.8000000000000003,146,107,325,206,72.22
2021,4,19,8,0,1,2.1,148,100,777,495,59.480000000000004
2021,4,19,9,0,0,1.6,149,112,871,707,46.92
2021,4,19,10,0,0,1.6,162,121,918,873,35.04
2021,4,19,11,0,0,1.7000000000000002,186,114,961,984,25.060000000000002
2021,4,19,12,0,0,1.8,211,113,976,1028,20.23
2021,4,19,13,0,0,2.1,233,108,974,998,23.95
2021,4,19,14,0,0,2.5,250,101,959,901,33.45
2021,4,19,15,0,0,2.9000000000000004,259,91,930,746,45.160000000000004
2021,4,19,16,0,0,3.2,261,78,873,545,57.65
2021,4,19,17,0,0,3,258,60,758,315,70.38
2021,4,19,18,0,0,1.4000000000000001,245,32,469,90,83
2021,4,19,19,0,0,1.4000000000000001,224,0,0,0,95.52
2021,4,19,20,0,0,1.6,210,0,0,0,107.38
2021,4,19,21,0,0,1.9000000000000001,203,0,0,0,118.27
2021,4,19,22,0,0,2.1,205,0,0,0,127.52
2021,4,19,23,0,0,2.2,212,0,0,0,134.09
2021,4,20,0,0,0,2.1,223,0,0,0,136.71
2021,4,20,1,0,0,2.1,232,0,0,0,134.68
2021,4,20,2,0,1,2,238,0,0,0,128.56
2021,4,20,3,0,1,1.9000000000000001,239,0,0,0,119.58
2021,4,20,4,0,1,1.7000000000000002,239,0,0,0,108.86
2021,4,20,5,0,1,1.6,241,0,0,0,97.10000000000001
2021,4,20,6,0,1,2.2,242,28,400,66,84.60000000000001
2021,4,20,7,0,0,2.4000000000000004,242,58,748,289,72.01
2021,4,20,8,0,0,2.6,297,75,883,526,59.26
2021,4,20,9,0,0,2.6,312,86,952,739,46.69
2021,4,20,10,0,0,1.6,299,94,991,907,34.78
2021,4,20,11,0,0,1.4000000000000001,256,97,1012,1016,24.75
2021,4,20,12,0,0,1.9000000000000001,229,99,1019,1057,19.89
2021,4,20,13,0,0,2.5,219,98,1014,1026,23.68
2021,4,20,14,0,0,2.8000000000000003,209,96,993,925,33.26
2021,4,20,15,0,0,2.9000000000000004,199,88,957,765,45.01
2021,4,20,16,0,0,2.9000000000000004,184,78,892,557,57.53
2021,4,20,17,0,0,2.8000000000000003,159,62,770,322,70.25
2021,4,20,18,0,0,2.5,120,34,469,92,82.88
2021,4,20,19,0,0,4.6000000000000005,111,0,0,0,95.38
2021,4,20,20,0,1,5.7,107,0,0,0,107.21000000000001
2021,4,20,21,0,8,5.9,108,0,0,0,118.06
2021,4,20,22,0,8,6.1000000000000005,107,0,0,0,127.27
2021,4,20,23,0,8,6.2,102,0,0,0,133.79
2021,4,21,0,0,8,6.2,100,0,0,0,136.37
2021,4,21,1,0,8,6.300000000000001,102,0,0,0,134.34
2021,4,21,2,0,1,6.300000000000001,104,0,0,0,128.24
2021,4,21,3,0,1,6.5,101,0,0,0,119.3
2021,4,21,4,0,1,6.800000000000001,96,0,0,0,108.60000000000001
2021,4,21,5,0,1,6.800000000000001,92,0,0,0,96.86
2021,4,21,6,0,0,7.4,93,31,350,66,84.38
2021,4,21,7,0,0,7.2,104,65,699,283,71.8
2021,4,21,8,0,0,7,114,84,844,518,59.050000000000004
2021,4,21,9,0,0,6.6000000000000005,124,95,919,728,46.47
2021,4,21,10,0,0,5.9,133,102,957,891,34.52
2021,4,21,11,0,0,5.300000000000001,140,105,983,1000,24.44
2021,4,21,12,0,0,4.800000000000001,150,107,989,1039,19.55
2021,4,21,13,0,0,4.5,160,107,982,1008,23.41
2021,4,21,14,0,0,4.3,164,100,966,910,33.08
2021,4,21,15,0,0,4.1000000000000005,165,93,928,751,44.87
2021,4,21,16,0,0,3.6,160,82,862,546,57.4
2021,4,21,17,0,0,3.1,141,64,739,315,70.13
