,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2020-10-12,294,4,,292,41,294,294,294,292,358,358,292,293,293,,,,294,,294,358,358,358,358
2020-10-13,294,,,,,,,,294,294,294,294,294,294,,,,,,,294,,,6
2020-10-14,358,292,,,,,,,358,358,358,358,292,,,,,,,,,,,
2020-10-15,,,,,292,,294,294,294,358,294,422,422,294,,294,294,294,358,358,292,358,5,294
2020-10-16,294,390,,,,358,292,294,297,292,294,313,293,,,,,,,,,,,
2020-10-17,,,,,,358,358,294,294,292,293,358,358,358,,294,294,358,294,358,358,4,292,292
2020-10-18,294,,,,,,,,,,,,,,,,,294,294,,294,294,,358
2020-10-19,294,294,,,294,,292,294,292,358,358,358,294,358,,,294,294,,294,294,,292,6
2020-10-20,6,,,,,294,,294,294,294,294,294,294,,294,,,,,,,,,
2020-10-21,,,,,294,,,294,294,294,356,292,293,,,38,,,294,6,,294,,294
2020-10-22,,294,,,,,294,294,294,294,294,294,358,4,6,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,,358,358,358,358,358,292,292,292,294,292,155,294,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,146,146,144,144,154,154,154,154
2020-10-26,144,144,,,0,0,9,1,56,9,9,9,25,297,,,358,294,294,294,294,294,294,294
2020-10-27,294,,,,,,,,,,,,37,,1,,,,,,,,,
2020-10-28,,,,,1,0,0,36,260,4,4,37,0,25,,294,294,6,38,4,36,294,36,6
2020-10-29,6,,,,,294,,294,358,358,294,356,358,292,,294,358,358,326,294,41,37,294,326
2020-10-30,294,6,,,358,292,,292,294,292,292,294,294,,,,,,,,,,,
2020-10-31,,,,,,,,,,17,440,186,186,294,,144,144,186,186,147,147,18,38,38
2020-11-01,183,38,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,38,38,294,6,4,49,53,313,313,152,,294,37,294,294,358,294,294,294,294
2020-11-03,292,,,,,,,,,,,,,,,,,,4,,294,,,4
2020-11-04,4,,,,,,294,,,292,356,294,356,358,,0,,6,6,19,19,,18,18
2020-11-05,18,,,,,294,,294,294,294,294,294,294,,294,,,,,,,,,
2020-11-06,,,,294,358,358,294,294,292,294,293,358,356,36,,,,,,,,,,
2020-11-07,,,,,358,292,292,292,294,292,292,356,294,292,260,,,,,,,,,
2020-11-08,,,1,,,,,,,,,,,,,,,,,,,,,
2020-11-09,,,,358,,292,358,292,358,294,6,4,0,4,310,,,,,,,,,
2020-11-10,,,,,,,,,,,,,,,,,,36,,38,,294,294,
2020-11-11,,36,,,,,,294,358,358,292,294,292,294,,294,294,294,294,294,294,294,358,292
2020-11-12,294,,,,,,,,,,,,,,,18,,1,18,16,16,,16,16
2020-11-13,16,16,,293,17,17,1,358,0,1,24,17,293,1,1,,,,,,,,,
2020-11-14,,,,,,,294,358,292,292,294,292,292,292,294,,,,,,,,,
2020-11-15,,,,,,,,358,358,292,358,292,358,,,,,,,,,,,
2020-11-16,,,,,,,,,,294,294,294,294,,,,,,294,294,358,358,294,294
2020-11-17,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,,292,358,358,358,301,292,301,356,292,356,292,,,,,294,36,36,4,4,4
2020-11-19,4,,,,,,,,,,,,,,,,,,,,,,4,4
2020-11-20,4,4,,,,,,358,292,292,292,292,356,358,,6,6,6,154,6,6,6,6,17
2020-11-21,18,,,,,,294,292,294,358,292,,,,,,144,,154,130,128,154,152,152
2020-11-22,128,154,,,,,292,38,38,38,179,6,25,,6,0,17,2,19,16,6,6,18,24
2020-11-23,16,1,0,,292,292,1,356,260,17,17,356,292,324,154,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,292,,,,294,294,293,292,294,358,294,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,,,,,,144,,49,19,294,294,144,144,24,,,294,294,292,294,294,294,294,294
2020-11-28,358,,,,,,,,,,,,,,,294,294,,,356,356,356,356,292
2020-11-29,294,294,,292,,,292,294,292,358,358,358,293,358,294,,,,,,,,,
2020-11-30,,,,,292,294,,294,292,292,294,294,292,293,,358,,,294,294,294,294,294,292
2020-12-01,292,36,,,,294,,292,294,358,358,356,358,,,,,,,,,,,
2020-12-02,,,,,,,293,293,294,294,356,292,294,294,0,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,292,294,294,358,293,358,358,358,,294,358,358,358,358,358,294,294,358
2020-12-05,358,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,,,,292,,292,,,358,358,294,358,358,294,,36,,,358,,,36,36,292
2020-12-07,,,,,,,,294,,294,294,,294,,33,,,,,,,,,
2020-12-08,,,,,,,294,356,294,294,294,294,293,,,,,,,,,,294,
2020-12-09,294,,,,,,,,,,358,4,294,292,292,,,,,,,,,
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,,,,292,292,358,358,292,356,17,292,358,310,294,294,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,,,,,,38,294,294,18
2020-12-13,18,294,1,,4,4,1,4,9,0,358,393,292,294,,292,,,294,294,294,294,294,294
2020-12-14,294,,,,,,,,,,,,,,,,,24,16,16,16,24,16,6
2020-12-15,6,19,,292,292,292,358,294,294,358,292,294,294,292,294,,,,,,,,,
2020-12-16,,,,,,,292,,292,292,292,356,358,358,,292,292,292,292,294,294,292,292,294
2020-12-17,294,358,,,,,,,294,294,292,292,292,,,,,,,,,,,292
2020-12-18,292,294,294,,,,4,4,19,22,19,152,128,154,147,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,,,,,297,,292,292,292,358,292,358,358,358,,,,294,358,294,292,294,358,294
2020-12-21,358,,,,,,,,,,,,,,,,,,,37,,,,
2020-12-22,294,,,,,,,,,292,358,293,301,358,,18,18,153,153,152,147,147,144,36
2020-12-23,24,,,,,293,,154,154,38,38,294,55,,292,,,,,,,,,
2020-12-24,,,,,,,,301,292,294,292,358,358,,,,,,,154,152,,,138
2020-12-25,138,,152,,,,,,17,4,4,24,24,4,,25,,25,56,56,,432,432,
2020-12-26,152,25,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,,,,,294,294,358,293,358,294,294,294,358,293,,292,,33,,358,358,292,292,292
2020-12-28,294,,,,,,,,,,,,,,,,,,,,,,,6
2020-12-29,294,294,,,,294,356,356,292,292,54,317,292,294,292,,,,,,,,,
2020-12-30,,,,,,,,,,,,,,,144,,144,155,155,176,176,152,24,184
2020-12-31,24,16,,292,,,,358,294,292,294,294,294,358,,,,,,,,,,
2021-01-01,,,,,,,,,292,292,356,294,294,294,,17,,294,294,294,,,16,294
2021-01-02,294,294,,,,,,294,294,358,326,294,292,,,,,,,,,,,
2021-01-03,,,,,,294,,294,294,358,358,294,358,358,,294,55,294,358,358,294,294,294,294
2021-01-04,294,358,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,,,,,294,294,294,294,358,309,317,356,358,294,,294,6,152,18,152,6,38,38,154
2021-01-06,18,,,,,,,,,,,,,,,,,,292,,294,,,294
2021-01-07,294,294,,,,,,,,,294,356,292,358,,,294,,294,294,294,38,38,294
2021-01-08,294,,,,,,,,292,292,294,,,,,,,,292,294,38,358,358,292
2021-01-09,294,294,,51,38,152,292,6,152,304,9,57,144,,,,294,,294,294,294,294,294,294
2021-01-10,294,294,,,,,293,292,4,4,36,294,294,324,1,,,,,,,,,
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,292,293,358,292,294,356,,294,,294,294,294,294,294,294,294
2021-01-13,294,,,,,,,,,,,,,,,,,,,,,294,294,294
2021-01-14,294,294,,144,,144,144,144,144,144,160,152,144,294,128,,,,,,,,,
2021-01-15,,,,,,,,,,,,,,,,294,,294,294,294,294,294,,294
2021-01-16,294,294,,292,,292,294,292,358,358,358,358,358,358,152,,,154,128,128,,128,128,128
2021-01-17,144,,,,,,292,,,294,294,294,294,294,292,,,,,,,,,
2021-01-18,,,,,,294,294,294,294,358,292,292,292,,,,,,,,,,,
2021-01-19,,,38,25,,,,,,,,,,,24,,,,,,,,,
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,,,,,,,,301,365,365,301,297,9,1,1,,,,,,,,,
2021-01-22,,,,,,,,,,,,,,,,,,,,,4,4,4,4
2021-01-23,,4,294,,,,,,,,,,,,,294,294,294,294,294,294,294,,
2021-01-24,4,,,,,,,,294,294,294,294,294,,6,,,,,,,,,
2021-01-25,,,,294,294,358,326,294,292,292,356,292,293,,6,1,6,6,6,6,36,6,38,292
2021-01-26,48,37,1,,0,1,0,9,292,292,4,292,1,25,6,,,,,,,,,
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,,,,153,153,49,176,144,185,144,153,25,176,,0,0,294,6,6,293,17,1,1
2021-01-29,1,,,,,,,,,,,,,,,,,,,,,,33,9
2021-01-30,9,9,358,,,,,,,,,,,,294,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,294,294,294,294,294,294,301,294
2021-02-01,294,294,294,,,,,,,,,,,,17,,,,,,,,,
2021-02-02,,,,,,,,,292,,292,6,6,6,,6,,292,292,4,6,,6,2
2021-02-03,1,,,,,,2,0,0,0,294,292,292,,,,,,,,,1,4,17
2021-02-04,17,0,0,,152,136,2,24,19,136,24,16,17,6,358,,,,,,,,,
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,,,,292,292,292,294,358,358,358,358,358,358,429,,294,294,294,358,294,294,294,294,358
2021-02-07,358,,,,,,,,,,,,,,,,,,,294,294,294,294,294
2021-02-08,294,294,294,,,,,,,,,,,,,294,294,358,,294,294,358,294,358
2021-02-09,358,,,,292,,,294,294,294,294,294,294,,292,,,,,,,,,
2021-02-10,,,,,294,38,38,294,6,292,294,265,292,,146,146,6,6,,154,130,128,154,6
2021-02-11,146,130,128,,,,292,,,294,294,294,292,358,,294,294,294,294,358,358,292,292,292
2021-02-12,358,292,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,,,,48,48,25,25,144,153,24,24,16,185,293,6,,,,,,,,,
2021-02-14,,,,,,,,,,,,,,,,,144,292,4,56,6,6,6,6
2021-02-15,24,1,,0,0,1,1,,0,4,1,1,1,1,,1,0,0,0,0,24,1,1,16
2021-02-16,24,,,,,,,,,,,,,,6,,,,,,,,,
2021-02-17,,,,,4,4,6,294,292,9,153,153,152,184,17,,,,,,,,,
2021-02-18,,,,,,17,57,16,17,6,294,294,358,294,,,1,1,6,6,6,6,292,1
2021-02-19,1,41,,,358,,292,292,292,,,356,294,,,,,,,,,,,
2021-02-20,,,,,,,,294,292,292,293,356,356,356,294,,,,,,,,,
2021-02-21,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,,,,,,,292,292,358,292,294,358,294,358,,294,294,358,294,294,294,294,294,358
2021-02-23,292,,,,,,,,,,,,,,,,,,,294,294,294,294,358
2021-02-24,294,294,,,,356,,294,294,356,292,297,293,292,,294,294,294,292,358,358,358,294,2
2021-02-25,292,,,294,,,,,,,,,,,6,,,,,,,,,
2021-02-26,,,,,,,292,292,294,292,356,292,438,,19,38,22,19,19,154,19,130,22,38
2021-02-27,38,294,130,,,,,292,292,292,292,301,294,294,19,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,,,,,292,,292,294,9,1,25,56,24,25,294,,,,,,,,,
2021-03-02,,,,,,,,,,,,,,,,,,,,294,,,,
2021-03-03,,,,,358,,292,292,292,293,301,358,358,356,,,294,,294,294,292,6,6,6
2021-03-04,36,,,,,,,,,,,,,,49,,,,,,,,,
2021-03-05,,,,,184,184,19,185,6,150,36,294,358,294,294,,,,,,,,,
2021-03-06,,,,,,294,358,293,358,358,292,294,292,301,,358,292,294,294,36,38,294,294,292
2021-03-07,292,292,,,294,292,292,292,294,292,292,358,358,,,,,,,,,,,
2021-03-08,,,,,,358,317,294,313,493,358,184,57,317,,130,146,146,6,147,6,6,25,18
2021-03-09,6,147,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,,,,,,292,292,292,358,292,292,356,292,358,358,,,,,,,,,
2021-03-11,,,,,,,,,,,,,,,,,,292,292,53,53,,292,36
2021-03-12,36,6,,16,16,16,,16,16,144,16,152,16,152,,4,0,0,16,1,1,24,24,24
2021-03-13,294,,,,294,38,294,358,292,40,24,294,293,,358,,,,,,,,,
2021-03-14,,,,,358,294,294,292,358,292,294,292,312,6,,,,,,,,,,
2021-03-15,,,,,294,292,292,294,292,358,292,358,292,293,,294,309,294,294,358,37,6,262,292
2021-03-16,292,38,18,,,,,,,,,,,,,,,,,,,,,
2021-03-17,,,292,,,,,,,,,,,,294,,,,,,,,,
2021-03-18,,,,,,,,,,,,,,,,,,,294,294,294,38,38,146
2021-03-19,146,146,,294,358,301,293,356,358,292,358,293,317,441,294,,,,,,,,,
2021-03-20,,,,,,,,,,,,,,,,,294,294,358,294,358,294,294,294
2021-03-21,292,358,,358,,,294,294,9,358,293,294,292,17,146,,,,,,,,,
2021-03-22,,,,,144,294,294,6,144,294,294,294,294,51,294,,,,,,,,,
2021-03-23,,,,,,,356,358,294,292,294,293,292,,,,,,38,6,6,18,6,294
2021-03-24,6,18,38,,36,4,4,37,176,176,1,9,24,1,176,,,,,,,,,
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,,,,294,294,294,294,358,294,294,292,294,292,294,358,,,,,,,,,
2021-03-27,,,,,,,,,,,,,,,,6,,,,,,,,
2021-03-28,,,,,293,294,294,358,292,294,292,293,293,297,,6,38,38,6,6,294,294,262,6
2021-03-29,294,,,,,,,,292,292,294,294,294,,6,,,,,,,,,
2021-03-30,,,,,6,358,292,49,294,294,358,293,292,,294,294,262,262,294,294,294,294,294,294
2021-03-31,358,358,358,,292,358,294,292,358,358,294,294,294,294,309,,,,,,,,,
2021-04-01,,,294,,,,,,,,,,,,,,,,,,,,,
2021-04-02,,,294,,,,,,,,,,,,,6,,,6,6,6,4,6,6
2021-04-03,6,,,,,,,,,,,,,,,,,,38,6,6,6,6,6
2021-04-04,6,,,,,358,358,358,294,294,292,292,358,292,,0,,0,,,6,6,18,18
2021-04-05,6,,,,,,,,,,,,,,,6,130,131,131,154,154,130,130,130
2021-04-06,128,130,294,,,,,,,,,,,,6,,,,,,,,,
2021-04-07,,,,,,292,356,356,358,358,358,294,358,294,294,,,,,,,,,
2021-04-08,,,,,292,294,292,292,292,292,313,356,292,,,,,,,,,,,
2021-04-09,18,18,17,,294,358,358,358,294,294,358,292,292,294,36,,,,,,,,,
2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,,,,,358,292,358,358,292,358,294,502,294,293,130,,,,,,,,,
2021-04-12,,,,,,,,,,,,,,,,,,,4,6,,,,6
2021-04-13,6,6,292,,,,,,,,,,,,,6,6,4,294,36,36,6,6,6
2021-04-14,6,,,,152,18,6,6,,6,53,17,17,,130,,,,,,,,,
2021-04-15,,,,,,144,,152,128,128,128,144,176,136,,130,146,138,130,138,138,152,144,176
2021-04-16,144,144,152,,,36,19,358,55,4,16,144,0,0,,1,17,292,292,41,24,9,1,16
2021-04-17,24,24,49,,,,,,,,,,,,,,,,,,,,,
2021-04-18,,,33,,9,9,25,1,1,0,1,41,1,9,16,,,,,,,,,
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20,,,,,356,356,294,294,358,358,358,358,293,292,,326,294,294,358,294,358,358,294,4
2021-04-21,2,,,,,,,,,,,,,,,294,36,294,294,6,294,292,294,262
2021-04-22,6,4,,,,,,294,358,358,292,294,358,292,128,,,,,,,,,
2021-04-23,,,,,294,6,36,17,154,146,4,358,294,358,358,,,,,,,,,
2021-04-24,,,,294,,292,,294,294,294,292,294,292,,,,,,,,,,,
2021-04-25,6,6,6,,,,292,294,358,358,294,292,358,358,19,,,,,,,,,
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27,,,1,,,,,,,,,,,,128,,,,,,,,,
2021-04-28,,,,,,,,,,,,,,,,,16,2,19,18,6,,6,6
2021-04-29,48,22,,,,292,294,294,294,6,294,1,17,358,1,,,,,,,,,
2021-04-30,,,,,6,36,36,2,1,56,1,4,0,,2,,,,,,,,,
2021-05-01,,,,,,,,294,38,294,294,38,358,,,,6,6,,6,6,6,6,6
2021-05-02,6,6,6,,16,294,294,294,294,19,152,184,144,16,358,,,,,,,,,
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-04,,,,6,6,358,293,260,294,294,438,294,294,358,6,,,,,,,,,
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,,,,,,358,358,294,356,292,297,301,297,301,2,,,,,,,,,
2021-05-07,,,,,,,,,,,,,,,,0,4,24,24,24,24,24,24,0
2021-05-08,6,6,,358,,358,358,358,358,294,292,294,292,358,358,,,,,,,,,
2021-05-09,,,,,294,294,294,294,294,294,294,310,358,294,,358,358,358,358,294,358,6,49,292
2021-05-10,326,294,,,358,292,294,294,358,294,294,294,358,,,,,,,,,48,6,38
2021-05-11,38,38,38,,,294,294,294,358,294,294,294,294,358,294,,,,,,,,,
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,,,,358,358,358,294,292,358,356,358,356,292,292,,1,1,6,6,6,0,2,6,6
2021-05-14,6,,,,,,,,,,,,,,,,,4,4,0,160,0,128,1
2021-05-15,18,17,,,176,24,1,144,24,144,49,53,53,1,,2,2,17,17,18,19,18,152,128
2021-05-16,144,,,,294,38,38,294,294,294,294,294,294,,294,,,,,,,,,
2021-05-17,,,,294,358,294,358,294,292,358,358,294,301,,294,38,6,294,294,6,6,6,6,294
2021-05-18,294,294,294,,,,,358,294,358,358,294,294,294,6,,,,,,,,,
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,,,,,292,294,358,294,294,358,292,292,294,294,6,,,,,,,,,
2021-05-21,,,,,,,,,,,,,,,,,144,154,154,,152,154,,
2021-05-22,,,,,25,,152,184,144,25,294,19,294,294,,6,19,19,144,144,6,6,6,6
2021-05-23,6,,,,,,,,,,,,,,,262,6,6,6,262,6,6,6,358
2021-05-24,262,262,,,38,6,294,358,294,294,294,154,154,155,,18,138,18,18,18,6,6,147,147
2021-05-25,18,,,,,294,294,,294,358,294,294,294,294,,294,294,358,,358,294,294,358,294
2021-05-26,294,294,,,,,294,294,293,293,292,292,294,,,,,,,,,,,
2021-05-27,,,,,,,,17,19,18,9,2,24,18,24,,,,,,,,,
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,,,,358,294,292,358,358,294,292,294,294,292,293,70,,,,,,,,,
2021-05-30,,,,,,,,,,,,,,,,,,,,1,144,24,24,128
2021-05-31,24,24,17,,,,,,,,,,,,,,6,6,6,6,6,6,6,18
2021-06-01,6,,,38,,,,,,,,,,,,,0,0,0,17,17,19,6,24
2021-06-02,1,0,,,,294,292,358,294,292,294,176,146,,,,6,6,,,154,17,6,6
2021-06-03,6,2,6,,,,144,144,146,152,152,144,146,144,,,,24,144,128,146,146,146,128
2021-06-04,144,128,17,,,,,,,,,,,,,,,,,,,,,
2021-06-05,,,,,294,294,294,292,294,292,294,358,294,358,6,,,,,,,,,
2021-06-06,,,,,,,,,,,,,,,,6,,,,,,,,
2021-06-07,,,292,,,,,,,,,,,,294,,,,,,,,,
2021-06-08,,,,,,,,,,,,,,,,128,130,130,147,146,147,138,130,130
2021-06-09,130,6,,,292,36,36,294,292,358,358,292,292,294,,4,6,,,19,,16,6,6
2021-06-10,16,,,,,292,294,294,6,38,294,294,38,294,4,,,,,,,,,
2021-06-11,,,,,292,,294,294,294,292,294,326,294,,,,,,,,,,,
2021-06-12,,,,,,,294,294,294,358,358,294,294,294,,,6,6,6,152,6,6,6,19
2021-06-13,0,70,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,,,,,294,294,292,294,294,294,294,294,6,25,,0,6,0,0,2,2,0,2,2
2021-06-15,0,,,,,,,,,,,,,,,,,4,6,6,4,6,6,1
2021-06-16,0,1,294,,,,,,,,,,,,,6,0,0,0,0,1,0,0,4
2021-06-17,4,,,,294,294,294,294,294,294,294,294,294,,6,,,,,,,,,
2021-06-18,,,358,,,,,,,,,,,,,,4,,,,4,4,6,6
2021-06-19,4,4,0,,,294,294,358,294,358,294,294,294,294,,,70,70,,70,70,6,6,4
2021-06-20,6,6,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,,,,,,2,24,152,152,1,22,24,1,38,18,,,,,,,,,
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,0,1
2021-06-23,1,1,,,,18,24,24,24,6,326,293,293,24,,1,16,16,18,24,16,144,24,144
2021-06-24,24,,,,,,,,,,,,,,,24,24,16,1,,16,1,1,1
2021-06-25,2,24,,,,6,4,24,24,1,18,6,262,294,1,,,,,,,,,
2021-06-26,,,,,0,,294,294,294,6,6,294,294,294,,6,6,6,6,4,326,326,6,326
2021-06-27,262,262,17,,,,,,,,,,,,,,,,,,,,24,17
2021-06-28,18,144,144,,144,144,144,24,24,25,1,25,9,49,,144,24,9,1,1,1,24,1,1
2021-06-29,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,144,16,144,16,24,16,24,17,16,16,144,,,,,18,176,146,2,176,176
2021-07-01,208,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,144,,,152,,,,24,24,24,152,,24,19,,,,24,176,144,144,48,48,432
2021-07-03,144,,,,,,144,,,9,144,1,33,,,,,17,,17,17,24,24,24
2021-07-04,24,24,,,,,128,18,146,24,24,17,17,,,17,17,,,,24,16,,24
2021-07-05,16,19,,,,,,144,144,144,144,144,48,48,,24,,,,17,18,24,24,24
2021-07-06,17,2,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,,,,,,24,9,48,0,1,25,152,176,153,19,,,,,,,,,
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,16,16,,,294,358,294,294,294,358,294,358,326,294,,,6,6,6,1,6,2,0,0
2021-07-10,0,,,,,,,,,,,,,,,,6,0,2,0,0,2,0,0
2021-07-11,0,0,,128,128,144,154,146,138,154,144,152,144,144,17,,,,,,,,,
2021-07-12,,,,,,,128,138,128,128,152,154,19,154,,24,2,2,24,24,16,16,17,17
2021-07-13,24,17,,,,,294,6,38,294,294,262,326,,,,,,,,,0,0,1
2021-07-14,17,17,17,,,6,36,294,294,38,38,6,358,294,,,2,6,,2,6,1,2,6
2021-07-15,17,17,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,,,,,,,,144,1,6,6,4,152,144,,2,6,2,2,1,1,,24,2
2021-07-17,1,,,,,,,,,,,,,,,,,,,,144,,16,
2021-07-18,152,144,,,,,,128,16,16,152,18,154,144,,,,146,152,17,144,144,146,144
2021-07-19,144,,,17,,,,,,,,,,,,24,24,2,2,144,2,24,17,16
2021-07-20,24,16,,,0,6,294,6,294,262,326,294,294,,0,0,24,24,24,1,1,17,18,2
2021-07-21,16,16,0,,,294,294,294,36,38,292,33,0,4,1,,,,,,,,,
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,,,,,,,6,6,262,262,294,16,25,37,24,,,,,,,,,
2021-07-24,,,,,,,,,,,,,,,,,,,,,138,128,128,128
2021-07-25,128,,,,,24,24,24,0,144,144,144,144,144,,,24,24,24,24,16,24,24,24
2021-07-26,24,,,,,,,,,,,,,,,,128,138,,,,128,,24
2021-07-27,24,24,,,,9,,16,9,24,24,2,9,9,,,1,,,,2,2,,17
2021-07-28,17,,,,,,,,6,6,2,6,4,4,,24,0,17,17,16,24,24,144,17
2021-07-29,2,1,,,,24,24,24,1,17,24,1,24,,,,,17,17,17,2,2,24,24
2021-07-30,16,19,19,,,,6,6,4,4,36,4,6,41,17,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,,,,,,48,25,6,6,9,24,24,25,0,,,16,16,19,16,16,432,19,24
2021-08-02,2,,,,,,,,,,,,,,,,,,,24,24,,16,128
2021-08-03,18,16,,,2,6,9,1,1,1,1,24,24,1,,,24,16,17,17,,1,16,1
2021-08-04,16,,,,24,144,24,16,24,16,0,24,144,,,16,16,16,24,24,24,24,24,19
2021-08-05,22,1,,,4,6,6,24,6,6,17,262,1,,,,1,1,0,16,16,17,1,1
2021-08-06,1,16,1,,,294,294,294,294,294,358,262,6,294,,17,6,6,2,24,24,24,1,1
2021-08-07,1,6,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,,,,,,,18,6,37,184,154,154,144,25,,0,2,2,17,24,19,17,16,2
2021-08-09,1,,,,,,,,,,,,,,,,,,,,1,1,1,
2021-08-10,1,1,,,,,,144,144,144,144,24,144,154,,292,1,1,,19,,1,260,4
2021-08-11,292,,,,,,,,,,,,,,,,24,16,16,144,144,24,16,16
2021-08-12,16,16,,1,324,1,9,1,0,41,9,1,17,24,144,,,,,,,,,
2021-08-13,,,,,,,,4,9,1,1,24,1,1,,,144,,16,16,24,24,24,144
2021-08-14,176,176,,,144,152,144,144,1,1,144,144,144,,,,,,,,,,,
2021-08-15,,,,,,176,144,144,152,154,24,9,1,1,,152,144,144,144,144,147,147,153,152
2021-08-16,152,144,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,,,,,,152,147,147,24,24,25,73,0,153,,24,24,2,17,24,24,24,17,17
2021-08-18,17,,,,,,,,,,,,,,,,,,16,24,,24,17,17
2021-08-19,24,16,0,,,,,,,,,,,,,17,2,24,24,,,24,24,24
2021-08-20,24,,,,128,,,130,130,130,,144,154,,,,,,,,16,,17,1
2021-08-21,1,1,,,154,,57,147,152,6,6,6,152,,16,16,16,17,24,17,25,1,1,152
2021-08-22,24,24,16,,,,17,25,1,19,17,152,24,19,,144,144,144,144,24,24,17,16,24
2021-08-23,24,16,18,,,,,,,,,,,,,,,,,,,,,
2021-08-24,,,,,,,,147,155,17,152,154,154,154,24,,,,,,,,,
2021-08-25,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
2021-08-26,1,1,,294,294,294,294,292,292,292,294,294,293,294,,0,0,24,24,6,25,25,25,25
2021-08-27,16,,,,,,,,,,,,,,,,,17,17,24,24,24,24,24
2021-08-28,147,24,,,294,294,1,9,1,1,1,1,1,6,,17,17,19,17,17,144,144,152,153
2021-08-29,24,,,,,4,6,6,0,2,1,22,6,0,1,,,,,,,,,
2021-08-30,,,,,,,1,6,6,38,4,4,1,,,,,,,,,,,16
2021-08-31,24,16,16,,,,,1,1,1,1,1,6,0,,144,19,19,,144,144,144,144,152
2021-09-01,17,17,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,,,,,,,24,24,152,152,16,152,128,24,,,,,24,16,16,,24,16
2021-09-03,24,,,,,,,,,,,,,,,,,,,,144,16,16,
2021-09-04,144,144,,,0,4,4,4,4,17,144,24,24,24,,16,16,16,,,17,24,0,24
2021-09-05,24,,,,,,1,,,,16,17,17,,288,,,,,,,,,
2021-09-06,,,,152,24,152,152,24,144,19,,1,19,,,,,,,,,,,
2021-09-07,,,,,,,,,294,294,294,6,294,294,,2,6,6,18,6,6,160,146,265
2021-09-08,128,160,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,,,,,,294,294,358,293,358,358,4,292,294,,19,1,1,6,0,0,17,1,0
2021-09-10,0,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,,,,,,,,358,358,294,358,358,358,294,,,6,6,262,262,4,262,6,4
