,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-04-17,,,,314.6666666666667,314.6666666666667,273.75,315.625,313.14285714285717,317.1470588235294,314.9047619047619,305.2881355932203,295.55405405405406,295.2,305.0105263157895,6.0,,,,,,,,,
2019-04-18,,,,,,,294.0,294.0,293.5,293.6666666666667,325.0,294.0,245.33333333333334,293.3333333333333,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-20,,,,,294.0,315.3333333333333,326.0,336.6666666666667,326.0,217.28571428571428,193.4,201.57142857142858,173.5,169.28,4.0,,,,,,,,,
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,24.0,,144.0,105.66666666666667,86.5,113.25,94.8,107.14285714285714,142.5,140.83333333333334,144.46153846153845,,3.25,4.0,6.0,10.0,46.625,102.0,69.42857142857143,64.88888888888889,72.56
2019-04-23,117.82608695652173,,,,,,,,,,,,,,,,,43.2,47.5,77.0,118.4,120.5,147.6,144.875
2019-04-24,151.0,145.8,,,80.0,24.0,24.0,16.0,25.6,113.8,90.66666666666667,69.25,71.6923076923077,81.16666666666667,,2.8333333333333335,2.5714285714285716,2.75,6.0,13.333333333333334,14.5,13.4,15.5,10.5
2019-04-25,7.833333333333333,,,,,,,326.0,358.0,,,,,,,4.0,,,,6.0,,326.0,326.0,5.0
2019-04-26,5.5,6.0,,,294.0,306.4,306.6,304.6666666666667,306.6666666666667,315.23809523809524,317.4736842105263,315.3333333333333,297.7368421052632,,,97.66666666666667,73.0,,,6.0,50.0,6.0,14.0,12.0
2019-04-27,86.0,142.0,105.75,,,,294.0,294.0,293.6,293.5,306.8,293.6666666666667,313.0,328.90909090909093,6.0,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,294.0,,,,,,,,,,,,130.0,,,,,,,,,
2019-04-30,,,,,,,,,,,,,,,,294.0,,,,,,,,
2019-05-01,,,,,294.0,294.0,306.8,321.42857142857144,315.1111111111111,343.0769230769231,353.46666666666664,341.7,329.82608695652175,343.55555555555554,,326.0,326.0,342.0,358.0,332.4,315.3333333333333,326.0,347.3333333333333,332.4
2019-05-02,330.0,,,,,,,,,,,,,,,134.0,130.0,130.0,,154.0,154.0,129.0,112.33333333333333,118.0
2019-05-03,131.0,130.66666666666666,,17.0,72.5,40.6,41.833333333333336,74.0,52.375,32.875,31.4,29.166666666666668,35.13333333333333,27.35,6.0,,,,,,,,,
2019-05-04,,,,,,,,,,,,,319.6,326.0,6.0,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,,,,,,294.0,315.3333333333333,319.6,303.14285714285717,312.2857142857143,330.57142857142856,336.5,330.57142857142856,294.6470588235294,,59.714285714285715,111.33333333333333,170.0,6.0,173.33333333333334,86.0,42.57142857142857,172.4,249.2
2019-05-07,242.8,247.23076923076923,,,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,326.0,310.0,308.22222222222223,323.6666666666667,332.25,333.6666666666667,326.1333333333333,315.45454545454544,308.3333333333333,308.9148936170213,306.46153846153845,0.0,,,,,,,,,
