,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2020-11-15,292,,292,,358,,292,,358,,358,,292,,,,,,,,,294,,260
2020-11-16,,294,,294,,358,,358,,292,,292,,294,358,,294,,358,,294,,358,
2020-11-17,293,,294,,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,292,,301,,358,,358,,294,,358,,4,,294,,294,,294,,294,
2020-11-19,294,,,,,,,,,,,,,,,36,,6,,4,,6,,4
2020-11-20,,294,292,,292,,294,,294,,293,,358,,,,,,6,,326,,6,
2020-11-21,36,,,292,,294,,,,358,,294,,,130,,144,,18,,0,,144,
2020-11-22,326,,294,,294,,294,,445,,358,,292,18,,24,,2,,0,,0,,1
2020-11-23,,152,,292,,19,,358,,147,,57,,293,146,,152,,144,,154,,128,
2020-11-24,144,,292,,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,294,,294,,358,,356,,358,,301,,294,,358,,292,,358,,358,
2020-11-26,292,,,,,,,,,,,,,,,292,,294,,294,,358,,358
2020-11-27,,294,144,,144,,294,,294,,294,,54,,294,,294,,292,,294,,294,
2020-11-28,6,,,,,,,,,,,,,,36,,294,,292,,294,,292,
2020-11-29,6,,292,,294,,356,,292,,292,,301,,294,,294,,294,,292,,358,
2020-11-30,294,,,292,,294,,292,,292,,294,,292,358,,294,,358,,294,,358,
2020-12-01,358,,294,,294,,358,,358,,292,,24,,,,,,,,,294,,294
2020-12-02,,6,,294,,358,,292,,358,,297,,292,6,,358,,358,,294,,25,
2020-12-03,17,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,,,293,,292,,292,,358,,292,,292,,294,,38,,358,,294,,294,
2020-12-05,292,,,,,,,,,,,,,,,36,,37,,294,,53,,4
2020-12-06,,17,294,,358,,294,,293,,358,,358,,36,,294,,292,,294,,294,
2020-12-07,294,,,294,,358,,294,,294,,294,,,33,,38,,6,,294,,294,
2020-12-08,4,,294,,294,,294,,292,,294,,292,294,,294,,294,,294,,294,,294
2020-12-09,,294,,,,,,294,,294,,292,,358,292,,294,,358,,294,,294,
2020-12-10,358,,358,,,,,,,,,,,,,,,,,,,,,
2020-12-11,,,358,,292,,358,,292,,4,,293,,292,,358,,294,,317,,293,
2020-12-12,294,,,,,,,,,,,,,,,54,,294,,38,,19,,17
2020-12-13,,19,0,,294,,1,,294,,33,,486,,294,,292,,292,,294,,294,
2020-12-14,294,,,,,,,,,,,,,,24,,24,,19,,16,,147,
2020-12-15,312,,356,,292,,292,,292,,294,,294,,358,,292,,294,,294,,294,
2020-12-16,294,,,,,,,292,,358,,292,,292,292,,,,358,,358,,292,
2020-12-17,358,,,,,,,,294,,294,,358,,,,,,,,,,,
2020-12-18,,,,19,,22,,154,,153,,152,,152,147,,154,,144,,19,,301,
2020-12-19,144,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,,,297,,358,,358,,356,,358,,292,,294,,294,,294,,294,,294,
2020-12-21,294,,,,,,,,,,,,,,,,,,,294,,48,,294
2020-12-22,,146,292,,358,,358,,292,,292,,301,,19,,6,,2,,16,,6,
2020-12-23,292,,,294,,358,,38,,294,,309,,,294,,292,,358,,358,,128,
2020-12-24,358,,301,,294,,358,,358,,292,,358,24,,152,,18,,49,,152,,144
2020-12-25,,6,,,,,,17,,1,,4,,0,25,,56,,19,,432,,24,
2020-12-26,6,,292,,,,,,,,,,,,,,,,,,,,,
2020-12-27,,,293,,294,,358,,294,,294,,294,,292,,358,,358,,358,,292,
2020-12-28,358,,,,,,,,,,,,,,,37,,6,,294,,6,,4
2020-12-29,,36,358,,294,,292,,147,,358,,364,,294,,4,,294,,294,,309,
2020-12-30,37,,,,,,,,,,,,,,16,,56,,57,,147,,176,
2020-12-31,294,,292,,294,,57,,292,,358,,358,,,,,,,,,,,
2021-01-01,,,,292,,358,,292,,6,,6,,292,6,,6,,6,,294,,294,
2021-01-02,293,,33,,358,,292,,356,,292,,292,,,,,,,,,294,,6
2021-01-03,,38,,294,,294,,294,,358,,358,,292,294,,294,,294,,292,,292,
2021-01-04,358,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,,,294,,317,,313,,358,,445,,57,,6,,19,,18,,17,,144,
2021-01-06,128,,,,,,,,,,,,,,,292,,294,,294,,294,,294
2021-01-07,,294,294,,294,,292,,358,,293,,292,,294,,294,,358,,294,,38,
2021-01-08,294,,,292,,358,,294,,294,,294,,,292,,294,,294,,294,,358,
2021-01-09,294,,260,,147,,56,,38,,294,,313,294,,294,,294,,294,,294,,294
2021-01-10,,294,,4,,292,,358,,292,,294,,358,36,,1,,0,,9,,1,
2021-01-11,2,,292,,,,,,,,,,,,,,,,,,,,,
2021-01-12,,,356,,293,,358,,292,,358,,293,,292,,294,,292,,292,,358,
2021-01-13,358,,,,,,,,,,,,,,,294,,294,,294,,358,,294
2021-01-14,,294,144,,144,,152,,57,,144,,152,,128,,138,,130,,146,,128,
2021-01-15,19,,,,,,,,,,,,,,294,,294,,294,,294,,294,
2021-01-16,294,,292,,292,,358,,292,,292,,294,,152,,6,,154,,146,,154,
2021-01-17,294,,,294,,294,,294,,294,,294,,358,294,,294,,294,,1,,294,
2021-01-18,294,,293,,294,,358,,358,,294,,292,,,,,,,,,6,,6
2021-01-19,,294,,25,,0,,1,,297,,358,,1,24,,24,,144,,16,,152,
2021-01-20,24,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,,,361,,329,,73,,9,,16,,260,,1,,9,,41,,0,,9,
2021-01-22,9,,,,,,,,,,,,,,,37,,6,,4,,294,,38
2021-01-23,,294,294,,292,,358,,358,,292,,358,,326,,294,,4,,294,,1,
2021-01-24,292,,,294,,358,,294,,358,,294,,,16,,6,,358,,294,,24,
2021-01-25,443,,292,,358,,292,,358,,292,,292,294,,294,,36,,260,,262,,4
2021-01-26,,6,,1,,6,,294,,297,,1,,4,6,,4,,18,,19,,0,
2021-01-27,438,,294,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,,19,,152,,17,,153,,155,,153,,4,,24,,24,,16,,8,
2021-01-29,9,,,,,,,,,,,,,,,24,,24,,33,,16,,128
2021-01-30,,128,294,,292,,358,,292,,293,,293,,294,,358,,292,,294,,297,
2021-01-31,294,,,,,,,,,,,,,,358,,294,,294,,4,,294,
2021-02-01,1,,294,,358,,293,,292,,301,,294,,17,,19,,16,,0,,0,
2021-02-02,16,,,49,,25,,293,,358,,294,,24,294,,294,,0,,294,,6,
2021-02-03,150,,0,,292,,24,,292,,294,,24,,,,,,,4,,4,,160
2021-02-04,,154,,24,,128,,0,,150,,56,,297,6,,294,,294,,294,,36,
2021-02-05,144,,294,,,,,,,,,,,,,,,,,,,,,
2021-02-06,,,358,,301,,358,,358,,358,,294,,358,,294,,358,,294,,310,
2021-02-07,309,,,,,,,,,,,,,,,294,,358,,294,,294,,294
2021-02-08,,294,18,,24,,358,,486,,16,,19,,294,,358,,294,,294,,53,
2021-02-09,294,,,294,,358,,358,,294,,262,,,358,,358,,294,,358,,294,
2021-02-10,294,,294,,358,,19,,176,,144,,294,154,,19,,147,,16,,36,,6
2021-02-11,,36,,292,,17,,358,,358,,4,,152,294,,294,,294,,358,,358,
2021-02-12,358,,294,,,,,,,,,,,,,,,,,,,,,
2021-02-13,,,0,,24,,24,,152,,301,,292,,6,,326,,147,,294,,136,
2021-02-14,138,,,,,,,,,,,,,,,25,,57,,6,,51,,1
2021-02-15,,25,0,,0,,9,,1,,4,,1,,0,,1,,0,,1,,2,
2021-02-16,4,,,,,,,,,,,,,,0,,260,,356,,293,,22,
2021-02-17,19,,358,,1,,48,,297,,297,,144,,38,,17,,6,,310,,37,
2021-02-18,22,,,17,,17,,6,,6,,294,,25,1,,6,,294,,147,,6,
2021-02-19,310,,292,,292,,358,,292,,358,,356,,,,,,,,,,,
2021-02-20,,4,,358,,358,,294,,294,,293,,356,358,,358,,294,,292,,293,
2021-02-21,294,,294,,,,,,,,,,,,,,,,,,,,,294
2021-02-22,,294,293,,292,,356,,358,,358,,358,,358,,292,,294,,294,,294,
2021-02-23,294,,,,,,,,,,,,,,,,,,,294,,358,,294
2021-02-24,,4,356,,293,,329,,292,,358,,292,,292,,294,,294,,294,,358,
2021-02-25,294,,,294,,358,,6,,358,,358,,,292,,146,,160,,294,,160,
2021-02-26,358,,292,,292,,358,,358,,293,,358,154,,6,,6,,24,,16,,24
2021-02-27,,19,,294,,292,,438,,57,,128,,154,144,,154,,16,,0,,16,
2021-02-28,176,,146,,,,,,,,,,,,,,,,,,,,,
2021-03-01,,,358,,294,,358,,292,,25,,358,,294,,292,,36,,38,,294,
2021-03-02,294,,,,,,,,,,,,,,,,,,,,,294,,294
2021-03-03,,294,294,,358,,358,,358,,292,,297,,36,,294,,294,,294,,6,
2021-03-04,6,,,,,,,,,358,,294,,,6,,294,,358,,294,,294,
2021-03-05,152,,294,,358,,294,,292,,292,,152,,4,,294,,358,,6,,294,
2021-03-06,38,,,358,,358,,358,,358,,294,,293,38,,38,,294,,294,,294,
2021-03-07,37,,,,,,294,,294,,358,,358,,,,,,,,,,,
2021-03-08,,6,,292,,176,,358,,358,,294,,294,6,,146,,25,,154,,130,
2021-03-09,152,,17,,,,,,,,,,,,,,,,,,,,,25
2021-03-10,,152,358,,294,,294,,9,,422,,292,,358,,292,,297,,292,,358,
2021-03-11,294,,,,,,,,,,,,,,,6,,38,,358,,358,,130
2021-03-12,,18,24,,0,,24,,144,,144,,294,,6,,0,,18,,16,,150,
2021-03-13,128,,,294,,294,,294,,294,,6,,,358,,22,,2,,144,,144,
2021-03-14,56,,294,,358,,294,,294,,297,,358,294,,38,,310,,294,,22,,294
2021-03-15,,294,,292,,358,,292,,292,,292,,294,309,,294,,262,,147,,146,
2021-03-16,438,,154,,,,,,,,,,,,,,,,,,,,,
2021-03-17,,294,292,,294,,292,,292,,356,,297,,358,,358,,358,,358,,294,
2021-03-18,294,,,,,,,,,,,,,,,294,,294,,358,,294,,22
2021-03-19,,294,358,,294,,294,,292,,293,,292,,358,,358,,36,,262,,294,
2021-03-20,358,,,,,,,,,,,,,,292,,358,,358,,294,,294,
2021-03-21,292,,294,,358,,358,,356,,358,,292,,154,,130,,154,,6,,16,
2021-03-22,24,,,294,,152,,24,,294,,292,,294,486,,17,,176,,502,,439,
2021-03-23,502,,358,,292,,294,,356,,292,,292,,,,,,,6,,294,,294
2021-03-24,,294,,358,,24,,16,,49,,9,,0,147,,6,,19,,152,,6,
2021-03-25,24,,294,,,,,,,,,,,,,,,,,,,,,
2021-03-26,,54,294,,358,,358,,358,,294,,294,,294,,326,,292,,293,,6,
2021-03-27,6,,,,,,,,,,,,,,,0,,56,,19,,16,,19
2021-03-28,,18,294,,358,,292,,358,,292,,292,,294,,262,,6,,38,,262,
2021-03-29,326,,,294,,294,,294,,294,,294,,,147,,128,,22,,160,,22,
2021-03-30,130,,294,,292,,16,,128,,136,,136,358,,294,,38,,294,,38,,294
2021-03-31,,294,,294,,358,,292,,358,,358,,294,22,,294,,358,,358,,422,
2021-04-01,294,,292,,,,,,,,,,,,,,,,,,,,,
2021-04-02,,,292,,294,,294,,358,,17,,358,,6,,358,,6,,6,,326,
2021-04-03,326,,,,,,,,,,,,,,,38,,6,,358,,6,,358
2021-04-04,,6,292,,358,,358,,358,,292,,358,,0,,6,,6,,6,,6,
2021-04-05,1,,,,,,,,,,,,,,6,,326,,262,,6,,130,
2021-04-06,18,,9,,147,,294,,128,,185,,179,,294,,294,,146,,128,,160,
2021-04-07,130,,,294,,294,,294,,358,,358,,294,358,,358,,294,,358,,292,
2021-04-08,146,,292,,292,,292,,294,,356,,297,,,,,294,,38,,36,,6
2021-04-09,,6,,294,,358,,292,,292,,294,,445,358,,358,,358,,294,,358,
2021-04-10,293,,294,,,,,,,,,,,,,,,,,,,,,
2021-04-11,,294,292,,294,,358,,294,,292,,294,,138,,22,,2,,147,,19,
2021-04-12,17,,,,,,,,,,,,,,,4,,4,,70,,6,,6
2021-04-13,,6,358,,292,,294,,292,,297,,294,,6,,6,,326,,38,,4,
2021-04-14,6,,,146,,18,,144,,144,,146,,,130,,130,,130,,16,,147,
2021-04-15,138,,144,,16,,152,,17,,16,,144,128,,128,,128,,128,,56,,144
2021-04-16,,144,,4,,24,,358,,0,,17,,56,9,,19,,138,,128,,24,
2021-04-17,18,,17,,,,,,,,,,,,,,,,,,,,,
2021-04-18,,,1,,0,,358,,9,,292,,41,,6,,2,,6,,19,,0,
2021-04-19,147,,,,,,,,,,,,,,,6,,4,,6,,6,,6
2021-04-20,,2,358,,358,,358,,297,,317,,294,,326,,358,,262,,262,,6,
2021-04-21,153,,,,,,,,,,,,,,294,,294,,292,,38,,6,
2021-04-22,6,,358,,292,,292,,292,,294,,297,,130,,18,,128,,138,,128,
2021-04-23,128,,,294,,294,,292,,294,,293,,294,294,,6,,18,,38,,294,
2021-04-24,294,,294,,358,,294,,292,,294,,294,,,,,,,6,,36,,6
2021-04-25,,262,,294,,358,,358,,294,,294,,292,19,,147,,19,,70,,358,
2021-04-26,130,,144,,,,,,,,,,,,,,,,,,,6,,130
2021-04-27,,6,8,,16,,9,,144,,288,,24,,128,,134,,144,,146,,187,
2021-04-28,152,,,,,,,,,,,,,,,144,,2,,19,,19,,18
2021-04-29,,16,292,,294,,56,,36,,9,,24,,18,,1,,152,,1,,152,
2021-04-30,146,,,6,,1,,36,,25,,1,,,2,,2,,144,,19,,24,
2021-05-01,36,,294,,294,,358,,294,,294,,1,6,,6,,6,,6,,6,,1
2021-05-02,,2,,294,,38,,310,,16,,17,,155,441,,294,,358,,326,,294,
2021-05-03,294,,292,,,,,,,,,,,,,,,,,,,,,
2021-05-04,,,356,,358,,292,,358,,294,,358,,4,,6,,6,,326,,326,
2021-05-05,6,,,,,,,,,,,,,,,,,,,6,,176,,294
2021-05-06,,326,294,,358,,293,,294,,292,,293,,6,,6,,18,,2,,1,
2021-05-07,24,,,,,,,,,,,,,,1,,1,,24,,128,,1,
2021-05-08,9,,358,,292,,294,,358,,262,,294,,358,,358,,294,,294,,294,
2021-05-09,130,,,294,,294,,294,,294,,262,,294,358,,294,,294,,358,,358,
2021-05-10,326,,294,,358,,144,,358,,445,,294,,,,,6,,6,,6,,6
2021-05-11,,6,,294,,294,,358,,358,,358,,152,294,,358,,38,,294,,1,
2021-05-12,326,,294,,,,,,,,,,,,,,,,,,,,,
2021-05-13,,,294,,358,,358,,358,,358,,294,,1,,152,,19,,2,,128,
2021-05-14,128,,,,,,,,,,,,,,,17,,144,,2,,146,,147
2021-05-15,,154,24,,16,,152,,153,,293,,358,,2,,2,,19,,18,,150,
2021-05-16,144,,,294,,358,,294,,294,,294,,,294,,294,,294,,358,,311,
2021-05-17,358,,358,,358,,292,,317,,358,,358,358,,6,,6,,6,,326,,294
2021-05-18,,38,,358,,294,,294,,358,,294,,294,6,,22,,6,,36,,6,
2021-05-19,4,,49,,,,,,,,,,,,,,,,,,,,,
2021-05-20,,,294,,294,,294,,358,,294,,294,,326,,326,,326,,358,,198,
2021-05-21,2,,,,,,,,,,,,,,,144,,24,,144,,154,,144
2021-05-22,,144,152,,9,,152,,294,,24,,358,,6,,17,,70,,147,,4,
2021-05-23,6,,,,,,,,,,,,,,6,,358,,6,,70,,326,
2021-05-24,70,,146,,292,,358,,358,,146,,128,,138,,146,,18,,154,,128,
2021-05-25,128,,,294,,294,,292,,294,,294,,358,6,,294,,358,,358,,6,
2021-05-26,6,,36,,294,,292,,292,,294,,294,,,,,,,,,16,,152
2021-05-27,,16,,17,,24,,19,,152,,17,,144,154,,146,,152,,130,,130,
2021-05-28,144,,292,,,,,,,,,,,,,,,,,,,,,
2021-05-29,,,292,,294,,358,,294,,358,,292,,6,,6,,6,,358,,358,
2021-05-30,326,,,,,,,,,,,,,,,1,,138,,138,,18,,128
2021-05-31,,22,56,,38,,6,,358,,320,,16,,6,,6,,6,,6,,6,
2021-06-01,4,,,38,,294,,294,,294,,294,,,4,,6,,144,,6,,6,
2021-06-02,152,,294,,146,,176,,176,,18,,152,6,,152,,138,,154,,8,,329
2021-06-03,,17,,144,,16,,144,,144,,144,,144,24,,0,,24,,176,,128,
2021-06-04,144,,17,,,,,,,,,,,,,,,,,,,,,
2021-06-05,,,294,,326,,292,,294,,292,,187,,262,,6,,486,,358,,150,
2021-06-06,150,,,,,,,,,,,,,,,358,,406,,6,,24,,16
2021-06-07,,6,292,,294,,358,,358,,294,,19,,358,,326,,326,,6,,22,
2021-06-08,6,,,,,,,,,,,294,,,17,,25,,130,,130,,130,
2021-06-09,4,,294,,294,,292,,293,,294,,292,,4,,6,,6,,6,,2,
2021-06-10,19,,,292,,294,,358,,6,,294,,358,1,,6,,326,,454,,326,
2021-06-11,70,,294,,294,,358,,292,,294,,294,,,,,,,,,,,138
2021-06-12,,6,,294,,294,,358,,292,,293,,294,6,,6,,146,,147,,146,
2021-06-13,147,,37,,,,,,,,,,,,,,,,,,,,,
2021-06-14,,,147,,294,,326,,358,,292,,155,,2,,6,,25,,19,,128,
2021-06-15,152,,,,,,,,,,,,,,,4,,6,,0,,24,,24
2021-06-16,,152,294,,294,,358,,294,,438,,294,,0,,6,,0,,6,,6,
2021-06-17,6,,,294,,294,,294,,294,,294,,,358,,326,,326,,0,,6,
2021-06-18,2,,294,,358,,294,,358,,294,,294,4,,4,,6,,6,,6,,0
2021-06-19,,6,,4,,358,,358,,358,,294,,358,0,,70,,6,,6,,6,
2021-06-20,6,,294,,,,,,,,,,,,,,,,,,,,,
2021-06-21,,,2,,294,,147,,25,,153,,292,,18,,155,,70,,128,,70,
2021-06-22,24,,,,,,,,,,,,,,,1,,2,,17,,1,,130
2021-06-23,,176,17,,0,,326,,150,,19,,294,,16,,2,,18,,16,,1,
2021-06-24,2,,,,,,,,,,,,,,16,,19,,144,,24,,1,
2021-06-25,1,,1,,293,,292,,294,,155,,1,,1,,2,,1,,0,,24,
2021-06-26,144,,,0,,6,,4,,6,,4,,6,6,,4,,70,,6,,6,
2021-06-27,2,,4,,4,,6,,4,,265,,24,,,,,19,,153,,16,,147
2021-06-28,,2,,144,,144,,152,,144,,152,,33,24,,9,,176,,176,,144,
2021-06-29,176,,17,,,,,,,,,,,,,,,,,,,,,144
2021-06-30,,17,16,,144,,25,,17,,16,,25,,176,,146,,16,,24,,24,
2021-07-01,154,,,,,,,,,,,,,,,128,,152,,24,,16,,19
2021-07-02,,144,152,,19,,24,,17,,147,,25,,24,,64,,304,,154,,288,
2021-07-03,480,,,144,,128,,152,,33,,147,,,16,,24,,24,,24,,144,
2021-07-04,131,,128,,144,,144,,152,,128,,24,24,,16,,24,,128,,147,,176
2021-07-05,,176,,128,,128,,144,,56,,17,,144,24,,24,,24,,16,,152,
2021-07-06,16,,152,,,,,,,,,,,,,,,,,,,,,
2021-07-07,,,9,,1,,144,,24,,144,,152,,17,,16,,24,,17,,24,
2021-07-08,16,,,,,,,,,,,,,,,24,,16,,0,,2,,16
2021-07-09,,17,294,,358,,358,,358,,358,,292,,1,,0,,6,,6,,2,
2021-07-10,6,,,,,,,,,,,,,,0,,0,,6,,6,,6,
2021-07-11,6,,146,,146,,154,,154,,25,,6,,2,,2,,1,,24,,24,
2021-07-12,16,,,138,,130,,130,,144,,144,,16,24,,2,,1,,2,,17,
2021-07-13,9,,5,,294,,262,,294,,4,,358,,,,,,,,,16,,1
2021-07-14,,2,,4,,6,,294,,294,,260,,262,2,,19,,6,,16,,18,
2021-07-15,6,,6,,,,,,,,,,,,,,,,,,,,,
2021-07-16,,,144,,6,,18,,1,,152,,147,,0,,17,,16,,0,,144,
2021-07-17,144,,,,,,,,,,,,,,,16,,24,,24,,128,,24
2021-07-18,,144,154,,144,,24,,144,,17,,147,,146,,128,,130,,152,,24,
2021-07-19,144,,,17,,147,,154,,144,,17,,,128,,176,,17,,16,,130,
2021-07-20,128,,0,,6,,294,,260,,260,,37,1,,1,,24,,1,,18,,24
2021-07-21,,24,,294,,294,,294,,36,,6,,33,2,,0,,6,,2,,2,
2021-07-22,2,,294,,,,,,,,,,,,,,,,,,,,,
2021-07-23,,,4,,0,,262,,16,,38,,25,,17,,2,,24,,19,,16,
2021-07-24,24,,,,,,,,,,,,,,,138,,138,,138,,18,,147
2021-07-25,,146,24,,24,,6,,1,,16,,17,,24,,16,,16,,19,,24,
2021-07-26,152,,,,,,,,,,,,,,138,,128,,16,,144,,432,
2021-07-27,144,,25,,9,,1,,1,,0,,1,,1,,0,,0,,24,,1,
2021-07-28,17,,,1,,0,,6,,4,,6,,6,1,,1,,144,,154,,9,
2021-07-29,144,,16,,24,,2,,6,,24,,24,,,,,,,24,,17,,19
2021-07-30,,24,,17,,17,,6,,6,,6,,41,1,,1,,17,,19,,16,
2021-07-31,16,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,,,16,,6,,9,,16,,0,,2,,16,,24,,24,,152,,17,
2021-08-02,144,,,,,,,,,,,,,,,24,,24,,24,,24,,144
2021-08-03,,147,130,,9,,1,,1,,1,,25,,16,,24,,16,,16,,16,
2021-08-04,16,,,24,,24,,24,,146,,24,,,16,,24,,24,,154,,24,
2021-08-05,1,,4,,6,,17,,1,,0,,2,24,,17,,16,,16,,17,,0
2021-08-06,,17,,292,,294,,294,,358,,294,,294,1,,2,,6,,6,,24,
2021-08-07,0,,6,,,,,,,,,,,,,,,,,,,,,
2021-08-08,,,18,,154,,130,,154,,128,,17,,2,,24,,152,,18,,154,
2021-08-09,146,,,,,,,,,,,,,,,24,,1,,24,,24,,144
2021-08-10,,24,24,,16,,9,,176,,24,,144,,1,,24,,16,,152,,19,
2021-08-11,16,,,,,,,,,,,,,,16,,16,,16,,16,,24,
2021-08-12,144,,16,,9,,0,,19,,18,,24,,24,,24,,24,,17,,24,
2021-08-13,144,,,1,,1,,1,,0,,1,,19,144,,16,,176,,18,,144,
2021-08-14,144,,144,,1,,176,,9,,24,,25,,,,,,,,,152,,152
2021-08-15,,144,,144,,176,,144,,17,,265,,17,128,,154,,147,,147,,144,
2021-08-16,154,,4,,,,,,,,,,,,,,,,,,,,,
2021-08-17,,,152,,16,,144,,16,,6,,9,,17,,2,,16,,24,,128,
2021-08-18,144,,,,,,,,,,,,,,,16,,16,,16,,16,,24
2021-08-19,,24,0,,294,,292,,292,,6,,25,,17,,1,,24,,24,,6,
2021-08-20,16,,,154,,154,,18,,49,,154,,,16,,18,,17,,6,,1,
2021-08-21,16,,147,,152,,25,,144,,144,,146,1,,24,,16,,16,,16,,16
2021-08-22,,144,,2,,6,,4,,6,,2,,6,24,,24,,24,,144,,152,
2021-08-23,17,,17,,,,,,,,,,,,,,,,,,,,,
2021-08-24,,,144,,147,,147,,6,,144,,144,,0,,2,,17,,18,,19,
2021-08-25,19,,,,,,,,,,,,,,,17,,1,,6,,24,,24
2021-08-26,,24,292,,358,,294,,294,,294,,294,,1,,1,,6,,24,,6,
2021-08-27,6,,,,,,,,,,,,,,16,,16,,24,,17,,24,
2021-08-28,24,,294,,326,,6,,24,,4,,265,,17,,17,,24,,144,,17,
2021-08-29,24,,,4,,6,,0,,6,,0,,41,24,,24,,25,,17,,24,
2021-08-30,16,,1,,4,,4,,1,,0,,2,,,,,,,,,24,,16
2021-08-31,,16,,2,,16,,0,,6,,6,,6,19,,24,,24,,24,,2,
2021-09-01,144,,24,,,,,,,,,,,,,,,,,,,,,
2021-09-02,,,24,,160,,144,,155,,154,,152,,1,,24,,24,,24,,24,
2021-09-03,144,,,,,,,,,,,,,,,16,,16,,144,,128,,144
2021-09-04,,16,17,,24,,17,,25,,1,,24,,432,,146,,24,,144,,24,
2021-09-05,146,,,1,,146,,16,,1,,147,,,176,,144,,0,,128,,432,
2021-09-06,24,,152,,1,,24,,17,,152,,0,,,,,19,,17,,16,,16
2021-09-07,,24,,,,,,294,,292,,262,,294,2,,1,,1,,24,,2,
2021-09-08,24,,262,,,,,,,,,,,,,,,,,,,,,
2021-09-09,,,292,,292,,358,,294,,358,,356,,1,,6,,6,,6,,153,
2021-09-10,19,,,,,,,,,,,,,,,,,,,6,,4,,6
2021-09-11,,4,358,,292,,294,,358,,358,,294,,6,,6,,262,,4,,36,
2021-09-12,70,,,,,,,,,,,,,,4,,4,,6,,36,,70,
2021-09-13,6,,294,,292,,358,,292,,301,,358,,4,,6,,6,,4,,6,
2021-09-14,6,,,294,,294,,294,,294,,358,,294,6,,6,,1,,358,,6,
2021-09-15,6,,294,,6,,262,,292,,24,,292,,,,,,,,,24,,147
2021-09-16,,1,,38,,6,,19,,0,,292,,358,2,,6,,24,,66,,1,
2021-09-17,18,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,,,292,,294,,294,,358,,17,,24,,6,,0,,1,,1,,70,
2021-09-19,2,,,,,,,,,,,,,,,1,,1,,1,,1,,17
2021-09-20,,24,292,,38,,292,,294,,17,,358,,2,,24,,6,,24,,24,
2021-09-21,24,,,154,,154,,154,,128,,17,,,4,,1,,6,,144,,138,
2021-09-22,24,,292,,358,,294,,358,,294,,292,144,,24,,130,,6,,128,,144
2021-09-23,,152,,1,,1,,1,,1,,1,,,128,,147,,0,,25,,152,
2021-09-24,144,,4,,,,,,,,,,,,,,,,,,,,,
2021-09-25,,,24,,152,,176,,2,,146,,16,,152,,144,,128,,144,,152,
2021-09-26,17,,,,,,,,,,,,,,,24,,24,,24,,17,,19
2021-09-27,,16,1,,2,,9,,38,,9,,9,,6,,1,,0,,0,,2,
2021-09-28,16,,,,,,,,,,,,,,24,,16,,17,,1,,18,
2021-09-29,24,,36,,294,,358,,358,,326,,294,,1,,1,,1,,1,,17,
2021-09-30,24,,,48,,64,,144,,304,,432,,147,146,,24,,0,,0,,176,
2021-10-01,147,,1,,6,,1,,1,,1,,25,,,,,,,,,1,,1
2021-10-02,,25,,358,,358,,292,,356,,294,,36,6,,6,,6,,2,,2,
2021-10-03,153,,262,,,,,,,,,,,,,,,,,,,,,
2021-10-04,,,,,,,,,,,,,,,25,,6,,0,,17,,6,
2021-10-05,24,,,,,,,,,,,,,,,1,,1,,0,,1,,1
2021-10-06,,17,,16,,1,,1,,147,,24,,24,1,,6,,4,,6,,6,
2021-10-07,19,,,294,,294,,358,,294,,294,,,16,,128,,8,,24,,130,
2021-10-08,18,,128,,128,,160,,147,,185,,292,0,,4,,0,,1,,1,,0
2021-10-09,,0,,294,,358,,294,,294,,294,,301,5,,70,,2,,6,,17,
2021-10-10,17,,294,,,,,,,,,,,,,,,,,,,,,
2021-10-11,,,,4,,1,,24,,294,,294,,292,6,,6,,6,,25,,19,
2021-10-12,153,,17,,,,,,,,,,,,,38,,443,,1,,1,,17
2021-10-13,,2,,128,,144,,25,,358,,16,,144,6,,6,,294,,6,,6,
2021-10-14,4,,,,,,,,,,,294,,,294,,294,,294,,38,,293,
2021-10-15,309,,294,,293,,356,,294,,294,,265,,294,,36,,292,,294,,4,
2021-10-16,4,,,292,,292,,358,,294,,358,,294,4,,33,,6,,146,,17,
2021-10-17,24,,36,,4,,294,,294,,146,,313,,,,,,,,,,,1
2021-10-18,,1,,1,,1,,1,,1,,1,,,6,,6,,1,,19,,144,
2021-10-19,130,,17,,,,,,,,,,,,,,,,,,,,,
2021-10-20,,6,,6,,6,,6,,1,,1,,1,294,,358,,294,,36,,6,
2021-10-21,294,,,,,,,,,,,,,,,1,,0,,6,,1,,6
2021-10-22,,17,17,,292,,358,,17,,358,,9,,1,,1,,2,,17,,0,
2021-10-23,0,,,294,,54,,36,,294,,6,,,38,,292,,294,,1,,292,
2021-10-24,1,,294,,292,,294,,292,,294,,292,4,,6,,6,,4,,4,,1
